UF;Município;Ano 2021;Completa;Simplificada;Original;Retificadora;IAP;IAR;SSI;Pré-Preenchida;PGD;APP;Online;Restituição Conta; Restituição PIX; Final Espólio; Saída Definitiva; Feminino; Média Idade;Ano 2020;Ano 2019;Ano 2018
MA;LAJEADO NOVO;278;67;211;250;28;51;105;122;3;272;6;0;105;0;0;0;119;43;234;237;196
MA;LIMA CAMPOS;538;137;401;484;54;131;251;156;2;525;12;1;251;0;0;0;303;45;508;471;454
MA;LORETO;466;212;254;425;41;143;206;117;1;458;7;1;206;0;0;0;210;45;419;411;378
MA;LUIS DOMINGUES;283;94;189;242;41;83;137;63;0;279;4;0;137;0;0;0;126;42;206;174;176
MA;MAGALHAES DE ALMEIDA;568;112;456;532;36;116;241;211;8;565;3;0;241;0;0;0;272;45;498;497;482
MA;MARACACUME;676;306;370;598;78;168;261;247;2;661;14;1;261;0;0;1;327;42;635;556;527
MA;MARAJA DO SENA;194;63;131;168;26;35;111;48;0;192;2;0;111;0;0;0;94;42;165;146;140
MA;MARANHAOZINHO;215;75;140;199;16;66;90;59;0;204;10;1;90;0;0;0;105;43;210;186;187
MA;MATA ROMA;532;208;324;471;61;183;243;106;1;526;6;0;243;0;0;0;287;47;461;476;443
MA;MATINHA;613;199;414;552;61;232;232;149;2;602;6;5;232;0;0;0;373;48;544;516;509
MA;MATOES;665;339;326;581;84;264;283;118;4;623;38;4;283;0;0;0;300;44;529;501;467
MA;MATOES DO NORTE;121;31;90;109;12;28;65;28;1;116;5;0;65;0;0;0;63;44;126;125;114
MA;MILAGRES DO MARANHAO;137;42;95;120;17;40;66;31;0;134;2;1;66;0;0;0;80;45;107;88;92
MA;MIRADOR;699;321;378;623;76;147;350;202;3;681;13;5;350;0;0;0;368;47;626;603;646
MA;MIRANDA DO NORTE;656;254;402;607;49;172;289;195;1;634;18;4;289;0;0;0;311;44;634;633;581
MA;MIRINZAL;568;160;408;518;50;154;271;143;1;561;5;2;271;0;0;0;312;48;529;519;532
MA;MONCAO;622;202;420;557;65;189;266;167;3;603;16;3;266;0;0;0;349;45;509;513;499
MA;MONTES ALTOS;344;111;233;293;51;70;163;111;1;336;6;2;163;0;0;0;138;46;275;262;226
MA;MORROS;556;237;319;494;62;125;316;115;1;509;43;4;316;0;0;0;313;46;505;460;414
MA;NINA RODRIGUES;320;119;201;274;46;123;168;29;0;315;5;0;168;0;0;0;174;46;275;274;250
MA;NOVA COLINAS;237;76;161;217;20;76;89;72;0;231;4;2;89;0;0;0;78;44;226;213;200
MA;NOVA IORQUE;161;44;117;140;21;44;88;29;0;157;4;0;88;0;0;0;101;51;138;131;138
MA;NOVA OLINDA DO MARANHAO;434;184;250;380;54;106;214;114;1;420;14;0;214;0;0;0;217;44;406;390;322
MA;OLHO DAGUA DAS CUNHAS;682;222;460;615;67;188;367;127;3;663;14;5;367;0;0;0;323;46;608;548;505
MA;OLINDA NOVA DO MARANHAO;279;77;202;252;27;95;112;72;1;273;4;2;112;0;0;0;172;44;263;278;219
MA;PACO DO LUMIAR;12.457;6.390;6.067;10.937;1.520;2.143;7.732;2.582;44;11.860;515;82;7.732;0;0;0;5.236;46;10.983;10.323;9.122
MA;PALMEIRANDIA;274;99;175;232;42;83;118;73;0;262;12;0;118;0;0;0;124;44;221;212;201
MA;PARAIBANO;727;250;477;671;56;184;396;147;1;725;2;0;396;0;0;0;400;45;877;660;543
MA;PARNARAMA;736;330;406;650;86;271;290;175;6;722;14;0;290;0;0;1;391;46;626;638;664
MA;PASSAGEM FRANCA;426;179;247;402;24;78;244;104;1;419;6;1;244;0;0;0;255;46;428;439;322
MA;PASTOS BONS;746;302;444;639;107;266;269;211;3;734;7;5;269;0;0;0;412;45;625;627;596
MA;PAULINO NEVES;306;97;209;283;23;103;163;40;0;289;14;3;163;0;0;0;131;41;261;246;216
MA;PAULO RAMOS;641;275;366;541;100;210;321;110;11;626;12;3;321;0;0;0;368;45;548;524;488
MA;PEDREIRAS;3.542;1.296;2.246;3.184;358;1.005;1.408;1.129;77;3.453;75;14;1.408;0;0;0;1.680;46;3.370;3.374;3.248
MA;PEDRO DO ROSARIO;339;111;228;304;35;93;180;66;0;335;4;0;180;0;0;0;201;44;289;273;243
MA;PENALVA;794;256;538;724;70;199;413;182;0;775;16;3;413;0;0;0;490;45;718;673;613
MA;PERI MIRIM;281;111;170;256;25;58;180;43;2;277;4;0;180;0;0;0;166;48;281;256;197
MA;PERITORO;677;276;401;602;75;212;308;157;1;658;17;2;308;0;0;0;359;45;586;593;546
MA;PINDARE MIRIM;1.717;818;899;1.495;222;455;1.000;262;5;1.641;65;11;1.000;0;0;0;871;46;1.525;1.376;1.263
MA;PINHEIRO;4.393;2.091;2.302;3.812;581;922;2.603;868;15;4.240;140;13;2.603;0;0;0;2.110;45;3.683;3.521;3.224
MA;PIO XII;901;340;561;824;77;167;481;253;8;875;23;3;481;0;0;0;498;44;878;804;763
MA;PIRAPEMAS;441;176;265;382;59;122;235;84;0;421;13;7;235;0;0;0;245;48;398;377;368
MA;POCAO DE PEDRAS;671;229;442;592;79;190;351;130;2;661;8;2;351;0;0;0;384;46;606;588;568
MA;PORTO FRANCO;2.001;637;1.364;1.822;179;397;1.016;588;23;1.938;53;10;1.016;0;0;1;827;43;1.943;1.833;1.706
MA;PORTO RICO DO MARANHAO;123;43;80;108;15;33;61;29;0;121;2;0;61;0;0;0;62;49;90;92;90
MA;PRESIDENTE DUTRA;3.250;1.089;2.161;2.924;326;647;1.574;1.029;18;3.153;70;27;1.574;0;0;1;1.380;44;2.880;2.701;2.598
MA;PRESIDENTE JUSCELINO;274;124;150;243;31;63;191;20;0;270;4;0;191;0;0;0;177;44;200;207;189
MA;PRESIDENTE MEDICI;197;75;122;171;26;82;63;52;1;194;2;1;63;0;0;0;90;41;159;158;141
MA;PRESIDENTE SARNEY;248;135;113;202;46;63;163;22;0;245;3;0;163;0;0;0;148;44;197;185;168
MA;PRESIDENTE VARGAS;311;135;176;280;31;115;151;45;0;308;3;0;151;0;0;0;206;46;282;291;266
MA;PRIMEIRA CRUZ;129;52;77;121;8;40;52;37;0;127;2;0;52;0;0;0;73;48;124;129;118
MA;RAPOSA;1.248;686;562;1.109;139;214;728;306;3;1.157;71;20;728;0;0;1;568;44;1.144;1.104;930
MA;RIACHAO;894;337;557;815;79;253;355;286;2;878;15;1;355;0;0;0;413;45;862;769;699
MA;RIBAMAR FIQUENE;220;81;139;199;21;40;134;46;3;211;9;0;134;0;0;0;77;43;188;186;176
MA;ROSARIO;1.637;792;845;1.437;200;377;948;312;7;1.586;46;5;948;0;0;0;790;48;1.509;1.542;1.507
MA;SAMBAIBA;224;104;120;198;26;59;85;80;3;223;1;0;85;0;0;0;104;45;193;195;181
MA;SANTA FILOMENA DO MARANHAO;104;31;73;94;10;21;46;37;0;104;0;0;46;0;0;0;51;42;80;77;73
MA;SANTA HELENA;1.031;555;476;915;116;239;570;222;2;1.012;14;5;570;0;0;0;626;46;912;879;825
MA;SANTA INES;6.858;2.630;4.228;6.148;710;1.469;3.009;2.380;104;6.635;199;24;3.009;0;0;0;3.212;43;6.164;5.938;5.935
MA;SANTA LUZIA;2.524;1.179;1.345;2.228;296;403;1.474;647;9;2.460;60;4;1.474;0;0;0;1.284;42;2.264;2.173;2.236
MA;SANTA LUZIA DO PARUA;810;261;549;713;97;160;358;292;0;794;14;2;358;0;0;0;372;42;774;704;616
MA;SANTA QUITERIA DO MARANHAO;665;226;439;606;59;173;322;170;0;647;16;2;322;0;0;1;332;44;600;691;680
MA;SANTA RITA;1.656;526;1.130;1.486;170;202;1.235;219;23;1.567;86;3;1.235;0;0;0;472;41;1.267;1.209;1.090
MA;SANTANA DO MARANHAO;155;51;104;135;20;46;62;47;0;149;6;0;62;0;0;0;77;40;147;147;144
MA;SANTO AMARO DO MARANHAO;216;56;160;194;22;47;113;56;0;207;8;1;113;0;0;0;144;44;172;158;138
MA;SANTO ANTONIO DOS LOPES;828;287;541;754;74;203;477;148;0;808;19;1;477;0;0;0;369;42;684;642;524
MA;SAO BENEDITO DO RIO PRETO;471;177;294;416;55;173;216;82;1;469;1;1;216;0;0;0;254;47;415;440;379
MA;SAO BENTO;1.542;524;1.018;1.324;218;276;887;379;2;1.508;31;3;887;0;0;0;825;45;1.173;1.221;1.118
MA;SAO BERNARDO;874;196;678;776;98;143;351;380;1;863;8;3;351;0;0;0;405;43;789;780;749
MA;SAO DOMINGOS DO AZEITAO;278;98;180;259;19;80;92;106;1;272;6;0;92;0;0;0;115;46;248;260;228
MA;SAO DOMINGOS DO MARANHAO;1.230;406;824;1.123;107;381;407;442;7;1.193;23;14;407;0;0;0;644;45;1.175;1.093;1.027
MA;SAO FELIX DE BALSAS;153;56;97;142;11;49;62;42;0;149;4;0;62;0;0;0;73;45;135;134;129
MA;SAO FRANCISCO DO BREJAO;315;120;195;276;39;106;106;103;1;291;13;11;106;0;0;0;117;44;257;244;240
MA;SAO FRANCISCO DO MARANHAO;309;100;209;265;44;55;181;73;0;303;6;0;181;0;0;0;149;46;264;247;236
MA;SAO JOAO BATISTA;486;177;309;415;71;177;239;70;1;472;12;2;239;0;0;0;282;49;440;451;411
MA;SAO JOAO DO CARU;303;99;204;269;34;61;165;77;1;295;8;0;165;0;0;0;160;42;271;260;250
MA;SAO JOAO DO PARAISO;569;142;427;518;51;143;142;284;1;564;4;1;142;0;0;0;245;44;512;464;436
MA;SAO JOAO DO SOTER;264;94;170;242;22;54;115;95;0;258;5;1;115;0;0;0;135;42;212;199;183
MA;SAO JOAO DOS PATOS;1.680;659;1.021;1.541;139;459;798;423;13;1.617;51;12;798;0;0;0;828;48;1.550;1.501;1.464
MA;SAO JOSE DE RIBAMAR;21.397;11.322;10.075;18.657;2.740;3.626;13.116;4.655;137;20.069;1.097;231;13.116;0;0;1;9.180;43;18.660;17.795;14.557
MA;SAO JOSE DOS BASILIOS;166;46;120;146;20;41;85;40;0;152;14;0;85;0;0;0;87;42;128;123;130
MA;SAO LUIS;175.621;98.769;76.852;155.819;19.802;34.366;102.637;38.618;2.138;167.086;6.663;1.872;102.637;0;10;68;81.544;47;164.292;162.381;156.328
MA;SAO LUIS GONZAGA DO MARANHAO;468;197;271;413;55;205;169;94;2;455;9;4;169;0;0;0;249;47;415;377;417
MA;SAO MATEUS DO MARANHAO;1.496;440;1.056;1.354;142;227;916;353;41;1.414;77;5;916;0;0;0;578;44;1.450;1.414;1.255
MA;SAO PEDRO DA AGUA BRANCA;488;259;229;428;60;59;328;101;2;467;20;1;328;0;0;0;170;40;469;408;391
MA;SAO PEDRO DOS CRENTES;249;47;202;210;39;53;58;138;0;246;3;0;58;0;0;0;91;42;218;195;180
MA;SAO RAIMUNDO DAS MANGABEIRAS;1.111;438;673;1.016;95;264;500;347;4;1.082;24;5;500;0;0;0;450;44;1.186;1.214;1.122
MA;SAO RAIMUNDO DO DOCA BEZERRA;94;24;70;84;10;25;47;22;0;94;0;0;47;0;0;0;49;41;71;67;61
MA;SAO ROBERTO;134;27;107;126;8;37;73;24;1;132;2;0;73;0;0;0;70;43;113;102;102
MA;SAO VICENTE FERRER;538;180;358;447;91;121;320;97;1;533;5;0;320;0;0;0;301;45;392;372;368
MA;SATUBINHA;214;57;157;199;15;59;103;52;1;202;12;0;103;0;0;0;126;44;227;187;166
MA;SENADOR ALEXANDRE COSTA;179;59;120;156;23;52;76;51;0;178;1;0;76;0;0;0;89;42;143;144;114
MA;SENADOR LA ROCQUE;624;275;349;571;53;173;270;181;4;602;20;2;270;0;0;0;273;43;497;522;456
MA;SERRANO DO MARANHAO;164;56;108;153;11;33;107;24;0;155;8;1;107;0;0;0;109;46;155;143;132
MA;SITIO NOVO;684;171;513;616;68;154;262;268;5;672;12;0;262;0;0;0;319;44;602;551;502
MA;SUCUPIRA DO NORTE;337;109;228;297;40;57;199;81;0;336;1;0;199;0;0;0;194;46;315;323;272
MA;SUCUPIRA DO RIACHAO;105;32;73;97;8;30;55;20;0;102;3;0;55;0;0;0;60;44;85;79;61
MA;TASSO FRAGOSO;616;247;369;524;92;217;303;96;4;582;32;2;303;0;0;0;229;42;499;515;440
MA;TIMBIRAS;705;276;429;647;58;233;344;128;2;637;64;4;344;0;0;0;369;46;633;592;545
MA;TIMON;11.535;5.285;6.250;10.376;1.159;2.499;6.678;2.358;91;10.954;492;89;6.678;0;0;3;5.421;45;10.351;9.790;9.117
MA;TRIZIDELA DO VALE;1.070;349;721;962;108;327;383;360;6;1.043;22;5;383;0;0;0;494;43;946;882;795
MA;TUFILANDIA;180;59;121;163;17;33;113;34;0;177;1;2;113;0;0;0;96;43;142;128;106
MA;TUNTUM;1.065;394;671;936;129;194;539;332;0;1.037;24;4;539;0;0;0;431;44;953;835;789
MA;TURIACU;723;246;477;645;78;224;369;130;2;702;19;2;369;0;0;0;434;45;653;614;568
MA;TURILANDIA;286;129;157;246;40;70;127;89;1;279;3;4;127;0;0;0;150;43;240;220;220
MA;TUTOIA;1.512;474;1.038;1.372;140;379;836;297;10;1.488;21;3;836;0;0;0;742;44;1.350;1.297;1.207
MA;URBANO SANTOS;885;375;510;752;133;394;275;216;0;869;14;2;275;0;0;0;472;43;713;666;582
MA;VARGEM GRANDE;1.434;387;1.047;1.306;128;467;676;291;3;1.416;17;1;676;0;0;0;821;45;1.244;1.260;1.211
MA;VIANA;1.641;775;866;1.460;181;382;828;431;3;1.593;44;4;828;0;0;0;789;45;1.554;1.532;1.455
MA;VILA NOVA DOS MARTIRIOS;389;186;203;355;34;39;271;79;2;378;9;2;271;0;0;0;169;40;420;350;336
MA;VITORIA DO MEARIM;1.243;522;721;1.096;147;205;675;363;1;1.225;17;1;675;0;0;0;576;46;1.109;1.102;1.119
MA;VITORINO FREIRE;1.210;377;833;1.114;96;342;538;330;34;1.185;14;11;538;0;0;0;672;46;1.095;1.053;993
MA;ZE DOCA;2.329;757;1.572;2.050;279;535;931;863;4;2.203;109;17;931;0;0;0;1.067;44;2.091;1.914;1.878
MG;ABADIA DOS DOURADOS;785;103;682;739;46;175;234;376;6;782;3;0;234;0;1;0;284;50;711;661;689
MG;ABAETE;2.573;831;1.742;2.390;183;591;1.129;853;19;2.515;50;8;1.129;0;0;5;1.050;51;2.473;2.370;2.294
MG;ABRE CAMPO;1.226;364;862;1.113;113;297;586;343;44;1.198;21;7;586;0;0;0;507;47;1.144;1.090;1.064
MG;ACAIACA;309;134;175;264;45;80;178;51;1;299;9;1;178;0;0;0;151;47;245;238;237
MG;ACUCENA;479;199;280;431;48;78;290;111;4;469;7;3;290;0;0;0;210;48;466;443;446
MG;AGUA BOA;623;209;414;575;48;95;276;252;6;606;17;0;276;0;0;0;315;47;593;598;610
MG;AGUA COMPRIDA;285;75;210;273;12;69;162;54;5;285;0;0;162;0;0;1;110;50;273;268;244
MG;AGUANIL;311;67;244;297;14;73;165;73;5;306;3;2;165;0;0;0;135;48;287;263;256
MG;AGUAS FORMOSAS;1.811;546;1.265;1.663;148;374;775;662;14;1.780;24;7;775;0;0;2;746;48;1.682;1.622;1.547
MG;AGUAS VERMELHAS;447;176;271;386;61;114;270;63;3;431;15;1;270;0;0;0;245;47;410;395;385
MG;AIMORES;2.760;870;1.890;2.528;232;783;1.214;763;12;2.698;48;14;1.214;0;0;3;1.197;50;2.565;2.751;2.124
MG;AIURUOCA;524;131;393;502;22;129;254;141;2;513;7;4;254;0;0;0;250;51;499;462;441
MG;ALAGOA;196;43;153;179;17;64;95;37;2;185;8;3;95;0;0;0;96;50;168;163;144
MG;ALBERTINA;334;85;249;311;23;92;145;97;0;326;6;2;145;0;0;0;117;47;293;301;270
MG;ALEM PARAIBA;4.567;1.638;2.929;4.271;296;1.205;1.929;1.433;79;4.469;79;19;1.929;0;0;11;2.117;52;4.393;4.402;4.252
MG;ALFENAS;12.686;4.446;8.240;11.650;1.036;3.047;6.311;3.328;188;12.312;272;102;6.311;0;1;10;5.277;48;11.768;11.319;10.775
MG;ALFREDO VASCONCELOS;466;204;262;411;55;92;272;102;5;432;26;8;272;0;0;0;153;45;403;396;354
MG;ALMENARA;3.906;1.720;2.186;3.481;425;676;2.186;1.044;21;3.814;72;20;2.186;0;0;4;1.733;47;3.708;3.639;3.532
MG;ALPERCATA;443;164;279;391;52;82;259;102;3;422;18;3;259;0;0;0;197;47;375;355;360
MG;ALPINOPOLIS;2.253;657;1.596;2.087;166;632;960;661;22;2.219;24;10;960;0;0;3;955;47;2.097;1.964;1.900
MG;ALTEROSA;925;224;701;872;53;287;436;202;2;900;12;13;436;0;0;0;409;48;855;781;718
MG;ALTO CAPARAO;523;114;409;492;31;96;164;263;1;519;2;2;164;0;0;0;227;46;480;470;459
MG;ALTO JEQUITIBA;695;155;540;644;51;129;261;305;1;680;11;4;261;0;0;1;322;50;710;731;702
MG;ALTO RIO DOCE;542;190;352;511;31;128;281;133;2;530;8;4;281;0;0;0;279;51;501;465;450
MG;ALVARENGA;235;75;160;214;21;59;93;83;2;221;14;0;93;0;0;0;100;46;220;183;187
MG;ALVINOPOLIS;1.217;448;769;1.099;118;362;639;216;14;1.173;43;1;639;0;0;2;515;50;1.117;1.120;1.057
MG;ALVORADA DE MINAS;284;103;181;271;13;43;184;57;1;273;10;1;184;0;0;0;130;43;238;225;212
MG;AMPARO DA SERRA;334;111;223;288;46;75;195;64;1;332;2;0;195;0;0;0;160;48;276;261;226
MG;ANDRADAS;5.496;1.612;3.884;5.145;351;1.309;2.750;1.437;142;5.335;137;24;2.750;0;2;5;2.027;48;5.128;4.996;4.690
MG;ANDRELANDIA;1.103;371;732;1.014;89;240;586;277;4;1.083;16;4;586;0;0;0;468;52;1.003;986;946
MG;ANGELANDIA;332;148;184;301;31;58;169;105;3;325;7;0;169;0;0;0;155;43;288;280;260
MG;ANTONIO CARLOS;1.028;411;617;944;84;206;647;175;10;979;43;6;647;0;1;2;443;49;909;852;790
MG;ANTONIO DIAS;685;272;413;612;73;133;440;112;2;656;20;9;440;0;0;0;222;47;599;550;516
MG;ANTONIO PRADO DE MINAS;169;35;134;158;11;41;91;37;1;162;4;3;91;0;0;0;67;50;166;170;173
MG;ARACAI;161;48;113;145;16;42;90;29;1;154;3;4;90;0;0;0;69;51;148;154;142
MG;ARACITABA;151;35;116;132;19;35;99;17;0;149;2;0;99;0;0;0;66;52;133;131;120
MG;ARACUAI;2.721;1.103;1.618;2.480;241;533;1.533;655;47;2.633;68;20;1.533;0;0;3;1.294;48;2.625;2.518;2.408
MG;ARAGUARI;20.826;7.540;13.286;19.045;1.781;4.483;11.106;5.237;258;20.125;594;107;11.106;0;1;33;7.956;48;19.342;18.205;17.498
MG;ARANTINA;251;59;192;239;12;53;160;38;0;249;1;1;160;0;0;0;103;49;217;201;179
MG;ARAPONGA;369;114;255;324;45;60;215;94;1;363;4;2;215;0;0;0;197;46;348;328;302
MG;ARAPORA;1.223;501;722;1.122;101;213;854;156;21;1.147;70;6;854;0;0;0;414;43;1.100;1.022;959
MG;ARAPUA;384;82;302;347;37;88;187;109;4;376;4;4;187;0;0;0;138;47;319;282;271
MG;ARAUJOS;778;263;515;730;48;232;312;234;38;770;5;3;312;0;1;0;375;47;714;681;629
MG;ARAXA;22.600;9.223;13.377;20.690;1.910;5.252;13.061;4.287;249;21.639;814;147;13.061;0;0;26;8.162;46;21.152;20.108;19.963
MG;ARCEBURGO;1.114;313;801;1.046;68;331;571;212;11;1.072;31;11;571;0;1;1;352;49;1.027;964;913
MG;ARCOS;6.644;2.463;4.181;6.081;563;1.515;3.747;1.382;182;6.420;188;36;3.747;0;0;14;2.130;47;6.216;5.777;5.468
MG;AREADO;1.755;519;1.236;1.617;138;521;907;327;8;1.720;31;4;907;0;0;0;686;47;1.705;1.628;1.530
MG;ARGIRITA;189;62;127;182;7;55;79;55;0;187;2;0;79;0;0;0;105;53;165;163;159
MG;ARICANDUVA;168;45;123;155;13;44;99;25;0;160;8;0;99;0;0;0;104;46;163;153;152
MG;ARINOS;1.329;467;862;1.208;121;242;695;392;4;1.296;24;9;695;0;0;0;547;46;1.276;1.109;1.095
MG;ASTOLFO DUTRA;1.139;374;765;1.058;81;253;570;316;16;1.107;24;8;570;0;0;3;492;50;1.113;1.054;1.071
MG;ATALEIA;823;223;600;754;69;163;365;295;6;814;9;0;365;0;0;0;365;49;794;794;796
MG;AUGUSTO DE LIMA;278;67;211;259;19;67;139;72;2;273;5;0;139;0;0;0;124;50;256;231;219
MG;BAEPENDI;1.783;528;1.255;1.664;119;443;825;515;5;1.748;27;8;825;0;0;2;785;49;1.654;1.611;1.542
MG;BALDIM;593;151;442;538;55;125;349;119;0;578;14;1;349;0;0;0;302;50;553;515;524
MG;BAMBUI;3.305;1.092;2.213;3.053;252;726;2.009;570;16;3.227;72;6;2.009;0;0;4;1.303;48;3.044;2.949;2.869
MG;BANDEIRA;215;58;157;193;22;31;130;54;0;213;2;0;130;0;0;0;112;47;190;187;180
MG;BANDEIRA DO SUL;607;232;375;553;54;175;273;159;4;600;7;0;273;0;0;0;203;47;553;520;466
MG;BARAO DE COCAIS;5.739;2.572;3.167;5.151;588;988;4.051;700;96;5.356;343;40;4.051;0;0;7;1.707;44;5.012;4.696;4.467
MG;BARAO DO MONTE ALTO;307;69;238;291;16;65;129;113;1;299;8;0;129;0;0;0;141;53;278;282;276
MG;BARBACENA;22.186;10.228;11.958;20.172;2.014;4.532;13.485;4.169;236;21.237;785;164;13.485;0;0;45;9.627;50;20.756;19.864;19.065
MG;BARRA LONGA;363;102;261;327;36;126;189;48;13;356;5;2;189;0;0;1;196;49;294;247;229
MG;BARROSO;2.435;982;1.453;2.205;230;459;1.457;519;8;2.380;46;9;1.457;0;0;2;893;48;2.259;2.132;2.085
MG;BELA VISTA DE MINAS;1.168;527;641;1.048;120;198;820;150;2;1.132;29;7;820;0;0;0;353;48;1.065;1.038;984
MG;BELMIRO BRAGA;216;74;142;203;13;60;100;56;3;211;4;1;100;0;0;0;109;54;195;190;194
MG;BELO HORIZONTE;711.132;325.102;386.030;649.852;61.280;143.931;377.910;189.291;15.097;676.757;25.581;8.794;377.910;0;181;1.417;332.931;49;677.491;659.245;642.819
MG;BELO ORIENTE;2.852;1.451;1.401;2.529;323;446;1.843;563;16;2.712;117;23;1.843;0;0;0;867;44;2.453;2.342;2.035
MG;BELO VALE;921;358;563;842;79;193;459;269;3;884;36;1;459;0;0;1;353;47;786;733;618
MG;BERILO;503;103;400;462;41;102;311;90;12;490;12;1;311;0;0;0;268;48;448;437;437
MG;BERIZAL;176;65;111;153;23;46;85;45;1;176;0;0;85;0;0;0;78;43;163;139;154
MG;BERTOPOLIS;192;66;126;160;32;28;87;77;0;189;0;3;87;0;0;0;84;47;169;142;130
MG;BETIM;63.713;26.335;37.378;56.848;6.865;10.859;40.936;11.918;486;58.958;4.164;591;40.936;0;3;30;21.674;44;56.456;53.412;50.307
MG;BIAS FORTES;117;24;93;111;6;26;66;25;1;116;0;1;66;0;0;0;58;50;104;106;102
MG;BICAS;1.934;763;1.171;1.783;151;553;902;479;19;1.885;39;10;902;0;0;9;881;53;1.811;1.720;1.680
MG;BIQUINHAS;356;66;290;333;23;73;161;122;0;353;3;0;161;0;0;0;139;49;340;322;279
MG;BOA ESPERANCA;5.074;1.441;3.633;4.684;390;1.389;2.145;1.540;54;4.965;87;22;2.145;0;0;8;2.129;49;4.810;4.517;4.303
MG;BOCAINA DE MINAS;463;185;278;447;16;63;101;299;0;460;0;3;101;0;0;0;203;51;423;411;396
MG;BOCAIUVA;4.699;1.429;3.270;4.232;467;829;2.581;1.289;98;4.578;107;14;2.581;0;0;0;1.921;47;4.354;4.194;4.027
MG;BOM DESPACHO;8.807;3.002;5.805;8.151;656;1.861;4.441;2.505;100;8.619;157;31;4.441;0;1;13;3.585;49;8.479;7.991;7.580
MG;BOM JARDIM DE MINAS;693;260;433;647;46;152;412;129;0;676;15;2;412;0;0;0;239;49;676;643;657
MG;BOM JESUS DA PENHA;401;96;305;372;29;122;182;97;1;400;1;0;182;0;0;0;172;48;339;319;282
MG;BOM JESUS DO AMPARO;409;152;257;379;30;81;236;92;53;388;18;3;236;0;0;0;181;46;376;338;320
MG;BOM JESUS DO GALHO;771;281;490;676;95;139;411;221;8;749;18;4;411;0;0;1;339;48;695;664;591
MG;BOM REPOUSO;784;264;520;744;40;181;286;317;9;754;30;0;286;0;0;1;359;45;697;650;598
MG;BOM SUCESSO;1.839;569;1.270;1.741;98;417;869;553;26;1.804;27;8;869;0;0;4;787;50;1.685;1.598;1.567
MG;BONFIM;625;195;430;559;66;145;256;224;4;618;5;2;256;0;0;0;261;49;557;498;497
MG;BONFINOPOLIS DE MINAS;422;126;296;375;47;106;260;56;3;395;25;2;260;0;0;0;199;47;354;343;323
MG;BONITO DE MINAS;264;71;193;245;19;40;165;59;5;257;6;1;165;0;0;0;131;45;243;225;227
MG;BORDA DA MATA;1.972;552;1.420;1.797;175;412;882;678;14;1.893;69;10;882;0;0;0;849;48;1.821;1.733;1.693
MG;BOTELHOS;1.458;452;1.006;1.386;72;382;602;474;14;1.410;35;13;602;0;0;1;585;49;1.355;1.314;1.236
MG;BOTUMIRIM;344;128;216;320;24;55;170;119;1;338;4;2;170;0;0;0;188;46;347;350;346
MG;BRAS PIRES;226;42;184;214;12;38;111;77;0;221;3;2;111;0;0;1;116;48;207;187;179
MG;BRASILANDIA DE MINAS;1.705;798;907;1.542;163;295;1.025;385;47;1.634;58;13;1.025;0;0;0;554;43;1.613;1.468;1.461
MG;BRASILIA DE MINAS;2.340;800;1.540;2.152;188;450;1.273;617;13;2.284;51;5;1.273;0;0;0;1.189;48;2.248;2.248;2.171
MG;BRASOPOLIS;1.335;452;883;1.227;108;296;718;321;2;1.286;45;4;718;0;0;6;592;52;1.249;1.195;1.163
MG;BRAUNAS;287;108;179;255;32;72;156;59;5;266;16;5;156;0;0;0;122;47;252;261;254
MG;BRUMADINHO;8.103;3.602;4.501;7.419;684;1.567;4.426;2.110;187;7.851;193;59;4.426;0;0;15;3.199;47;7.409;6.258;5.702
MG;BUENO BRANDAO;867;280;587;801;66;222;411;234;14;831;26;10;411;0;0;1;402;50;769;718;660
MG;BUENOPOLIS;759;265;494;698;61;142;398;219;8;740;17;2;398;0;0;1;302;50;654;638;585
MG;BUGRE;191;76;115;177;14;37;90;64;2;189;2;0;90;0;0;0;56;46;173;151;146
MG;BURITIS;2.110;694;1.416;1.934;176;392;1.212;506;8;2.069;37;4;1.212;0;0;4;941;46;1.876;1.689;1.563
MG;BURITIZEIRO;1.732;619;1.113;1.589;143;336;1.015;381;4;1.667;56;9;1.015;0;0;0;697;46;1.568;1.458;1.340
MG;CABECEIRA GRANDE;654;205;449;568;86;116;446;92;4;644;9;1;446;0;0;0;244;45;598;504;445
MG;CABO VERDE;1.110;255;855;1.039;71;404;397;309;4;1.088;22;0;397;0;0;0;461;49;983;959;911
MG;CACHOEIRA DA PRATA;383;131;252;344;39;83;199;101;2;369;10;4;199;0;0;0;176;52;361;353;339
MG;CACHOEIRA DE MINAS;1.204;356;848;1.104;100;291;647;266;6;1.157;37;10;647;0;0;1;460;47;1.088;1.008;947
MG;CACHOEIRA DE PAJEU;326;112;214;294;32;64;206;56;0;317;7;2;206;0;0;0;160;46;317;294;303
MG;CACHOEIRA DOURADA;332;93;239;305;27;73;219;40;2;327;4;1;219;0;0;0;131;49;258;239;198
MG;CAETANOPOLIS;1.290;348;942;1.165;125;255;640;395;5;1.255;33;2;640;0;0;0;467;47;1.164;1.079;999
MG;CAETE;6.905;3.064;3.841;6.288;617;1.186;4.703;1.016;25;6.502;339;64;4.703;0;1;8;2.257;46;6.269;5.931;5.769
MG;CAIANA;307;90;217;288;19;71;93;143;16;304;0;3;93;0;0;0;132;49;295;275;252
