uf,municipio,d2021,d2022,d2023,d2024
SP,ALAMBARI,667,777,950,1075
SP,ALFREDO MARCONDES,626,719,837,942
SP,ALTAIR,567,630,802,848
SP,ALTINOPOLIS,2558,2770,3328,3544
SP,ALTO ALEGRE,532,560,714,761
SP,ALUMINIO,3897,4227,4859,4955
SP,ALVARES FLORENCE,588,627,735,769
SP,ALVARES MACHADO,3894,4291,5185,5558
SP,ALVARO DE CARVALHO,352,381,465,512
SP,ALVINLANDIA,340,352,433,536
SP,AMERICANA,71534,75771,84295,86763
SP,AMERICO BRASILIENSE,5817,6241,7409,7777
SP,AMERICO DE CAMPOS,994,1039,1233,1344
SP,AMPARO,15917,16958,19211,20039
SP,ANALANDIA,846,910,1102,1167
SP,ANDRADINA,12084,12634,14470,15292
SP,ANGATUBA,3523,3856,4549,4761
SP,ANHEMBI,640,673,790,912
SP,ANHUMAS,516,540,613,661
SP,APARECIDA,6079,6065,6764,7032
SP,APARECIDA DOESTE,536,570,678,746
SP,APIAI,2957,3090,3737,4054
SP,ARACARIGUAMA,3001,3416,4230,4617
SP,ARACATUBA,44689,47035,53174,56182
SP,ARACOIABA DA SERRA,6862,7428,8602,8960
SP,ARAMINA,1223,1216,1418,1517
SP,ARANDU,804,831,990,1085
SP,ARAPEI,160,156,238,274
SP,ARARAQUARA,60811,64129,72496,75327
SP,ARARAS,34195,36011,40356,42192
SP,ARCO-IRIS,190,212,251,287
SP,AREALVA,1265,1368,1568,1591
SP,AREIAS,309,329,401,431
SP,AREIOPOLIS,1515,1577,2003,2291
SP,ARIRANHA,1751,1783,2034,2182
SP,ARTUR NOGUEIRA,9322,10508,12595,13571
SP,ARUJA,19768,21085,24189,25313
SP,ASPASIA,273,297,362,384
SP,ASSIS,22527,24162,27265,28391
SP,ATIBAIA,36537,40027,45439,47659
SP,AURIFLAMA,1859,1984,2302,2425
SP,AVAI,547,598,743,816
SP,AVANHANDAVA,1435,1536,1797,2003
SP,AVARE,17978,18824,21424,22292
SP,BADY BASSITT,4262,5021,6180,6880
SP,BALBINOS,267,295,330,320
SP,BALSAMO,1578,1682,1976,2144
SP,BANANAL,1254,1322,1470,1547
SP,BARAO DE ANTONINA,349,402,462,494
SP,BARBOSA,565,583,787,851
SP,BARIRI,5950,6281,7290,7611
SP,BARRA BONITA,8635,9149,10378,10713
SP,BARRA DO CHAPEU,293,342,467,495
SP,BARRA DO TURVO,512,546,639,697
SP,BARRETOS,26767,28623,32147,34238
SP,BARRINHA,5256,5802,7080,7659
SP,BARUERI,84459,90157,101728,106323
SP,BASTOS,2891,3122,3739,3920
SP,BATATAIS,13730,14652,16386,17419
SP,BAURU,94394,99218,110367,114855
SP,BEBEDOURO,15716,16691,19064,20695
SP,BENTO DE ABREU,561,577,643,688
SP,BERNARDINO DE CAMPOS,1744,1910,2223,2341
SP,BERTIOGA,10688,11897,13731,14828
SP,BILAC,1256,1364,1539,1609
SP,BIRIGUI,19708,21399,24918,26586
SP,BIRITIBA-MIRIM,3491,3762,4382,4646
SP,BOA ESPERANCA DO SUL,1786,1863,2192,2402
SP,BOCAINA,2084,2128,2382,2615
SP,BOFETE,1129,1179,1387,1553
SP,BOITUVA,13344,14750,16931,17982
SP,BOM JESUS DOS PERDOES,3930,4426,5265,5820
SP,BOM SUCESSO DE ITARARE,342,406,474,559
SP,BORA,171,181,202,203
SP,BORACEIA,681,774,918,1001
SP,BORBOREMA,2291,2449,2883,3086
SP,BOREBI,356,396,522,521
SP,BOTUCATU,35587,37673,42560,44485
SP,BRAGANCA PAULISTA,38366,41927,48236,51378
SP,BRAUNA,701,735,838,931
SP,BREJO ALEGRE,245,266,325,361
SP,BRODOWSKI,4851,5146,5814,6096
SP,BROTAS,4459,4775,5535,5767
SP,BURI,1782,1989,2510,2668
SP,BURITAMA,2441,2611,3031,3338
SP,BURITIZAL,905,890,1030,1099
SP,CABRALIA PAULISTA,449,501,579,621
SP,CABREUVA,8981,10081,11896,12908
SP,CACAPAVA,21623,22506,25311,26254
SP,CACHOEIRA PAULISTA,5960,6152,7076,7264
SP,CACONDE,2097,2190,2458,2671
SP,CAFELANDIA,2660,2899,3353,3575
SP,CAIABU,643,700,818,884
SP,CAIEIRAS,21679,22848,26091,27151
SP,CAIUA,409,446,560,607
SP,CAJAMAR,20833,23035,27127,28854
SP,CAJATI,3591,3951,4794,5107
SP,CAJOBI,1421,1461,1840,2134
SP,CAJURU,4004,4399,4996,5171
SP,CAMPINA DO MONTE ALEGRE,730,835,950,1075
SP,CAMPINAS,355822,371799,408162,421316
SP,CAMPO LIMPO PAULISTA,16770,17795,20622,21371
SP,CAMPOS DO JORDAO,7685,8293,9915,10177
SP,CAMPOS NOVOS PAULISTA,494,532,614,681
SP,CANANEIA,1517,1665,1928,1963
SP,CANAS,495,557,706,773
SP,CANDIDO MOTA,5850,6285,7216,7711
SP,CANDIDO RODRIGUES,416,470,550,630
SP,CANITAR,689,806,1044,1206
SP,CAPAO BONITO,5626,5914,7142,7744
SP,CAPELA DO ALTO,2141,2370,2848,3158
SP,CAPIVARI,10877,11798,13224,14030
SP,CARAGUATATUBA,23903,25967,30737,32608
SP,CARAPICUIBA,73489,78315,90872,95595
SP,CARDOSO,1630,1723,2072,2249
SP,CASA BRANCA,5898,6096,6825,7023
SP,CASSIA DOS COQUEIROS,466,508,551,579
SP,CASTILHO,2880,2938,3604,4053
SP,CATANDUVA,28495,29808,33401,34662
SP,CATIGUA,1504,1561,1784,1849
SP,CEDRAL,2334,2557,3102,3314
SP,CERQUEIRA CESAR,3222,3528,4198,4421
SP,CERQUILHO,10167,10799,12437,12927
SP,CESARIO LANGE,2648,2935,3507,3810
SP,CHARQUEADA,3226,3422,4033,4171
SP,CHAVANTES,1805,2027,2352,2464
SP,CLEMENTINA,1127,1166,1447,1614
SP,COLINA,3348,3612,4285,4684
SP,COLOMBIA,875,906,1107,1293
SP,CONCHAL,4232,4666,5529,6088
SP,CONCHAS,2685,2860,3221,3424
SP,CORDEIROPOLIS,6062,6686,7683,8026
SP,COROADOS,610,693,816,945
SP,CORONEL MACEDO,487,596,640,636
SP,CORUMBATAI,761,849,924,961
SP,COSMOPOLIS,13195,14435,17057,17619
SP,COSMORAMA,1431,1567,1884,1975
SP,COTIA,67774,72713,82243,86349
SP,CRAVINHOS,6940,7613,8862,9308
SP,CRISTAIS PAULISTA,982,1084,1246,1412
SP,CRUZALIA,462,299,385,418
SP,CRUZEIRO,15322,16353,18114,18471
SP,CUBATAO,22012,23729,28239,30030
SP,CUNHA,1994,2144,2460,2775
SP,DESCALVADO,7069,7444,8485,8882
SP,DIADEMA,84110,89371,102827,107602
SP,DIRCE REIS,237,274,359,371
SP,DIVINOLANDIA,2143,2296,2583,2691
SP,DOBRADA,1487,1749,2125,2311
SP,DOIS CORREGOS,4532,4851,5408,5655
SP,DOLCINOPOLIS,390,431,480,553
SP,DOURADO,1634,1737,2046,2152
SP,DRACENA,9177,9598,10849,11102
SP,DUARTINA,2119,2207,2537,2764
SP,DUMONT,1883,2110,2469,2650
SP,ECHAPORA,1287,1422,1484,1352
SP,ELDORADO,1152,1291,1489,1614
SP,ELIAS FAUSTO,2425,2824,3311,3518
SP,ELISIARIO,715,725,811,877
SP,EMBAUBA,421,436,524,574
SP,EMBU DAS ARTES,40646,44511,52990,57173
SP,EMBU-GUACU,11408,12065,13846,14712
SP,EMILIANOPOLIS,340,378,414,476
SP,ENGENHEIRO COELHO,2854,3317,4067,4290
SP,ESPIRITO SANTO DO PINHAL,9133,9631,10816,11131
SP,ESPIRITO SANTO DO TURVO,471,518,718,813
SP,ESTIVA GERBI,2035,2254,2605,2804
SP,ESTRELA DO NORTE,452,448,619,682
SP,ESTRELA DOESTE,1587,1750,2171,2195
SP,EUCLIDES DA CUNHA PAULISTA,791,821,1073,1163
SP,FARTURA,2428,2557,2944,3018
SP,FERNANDO PRESTES,913,997,1166,1297
SP,FERNANDOPOLIS,13293,13890,15847,16508
SP,FERNAO,158,170,208,231
SP,FERRAZ DE VASCONCELOS,27105,28995,34129,36322
SP,FLORA RICA,191,188,225,255
SP,FLOREAL,541,569,637,635
SP,FLORIDA PAULISTA,1525,1658,1970,2211
SP,FLORINEA,332,373,464,549
SP,FRANCA,59238,63555,73365,76938
SP,FRANCISCO MORATO,20104,22405,27678,29822
SP,FRANCO DA ROCHA,25667,27696,32719,34750
SP,GABRIEL MONTEIRO,452,497,583,609
SP,GALIA,818,855,1029,1096
SP,GARCA,7525,7977,9380,10095
SP,GASTAO VIDIGAL,592,588,634,696
SP,GAVIAO PEIXOTO,792,823,1019,1159
SP,GENERAL SALGADO,1972,2056,2384,2537
SP,GETULINA,1093,1245,1482,1586
SP,GLICERIO,525,559,657,669
SP,GUAICARA,1466,1666,1960,2179
SP,GUAIMBE,648,702,818,911
SP,GUAIRA,9307,9674,10707,11077
SP,GUAPIACU,3245,3573,4351,4657
SP,GUAPIARA,942,1075,1427,1629
SP,GUARA,3007,3150,3803,4038
SP,GUARACAI,1195,1219,1416,1538
SP,GUARACI,1455,1557,1889,2066
SP,GUARANI DOESTE,263,264,299,334
SP,GUARANTA,604,671,835,937
SP,GUARARAPES,6246,6560,7476,7906
SP,GUARAREMA,5403,5841,6827,7089
SP,GUARATINGUETA,27339,28177,31842,32375
SP,GUAREI,1693,1884,2257,2426
SP,GUARIBA,6898,7247,8628,9465
SP,GUARUJA,58783,62237,70368,73618
SP,GUARULHOS,303690,320992,368282,384959
SP,GUATAPARA,1215,1287,1412,1555
SP,GUZOLANDIA,437,443,552,578
SP,HERCULANDIA,1154,1259,1447,1566
SP,HOLAMBRA,4101,4518,5156,5364
SP,HORTOLANDIA,46339,51056,60371,64757
SP,IACANGA,1854,1990,2362,2523
SP,IACRI,695,772,919,955
SP,IARAS,495,530,690,755
SP,IBATE,5275,5588,6695,7072
SP,IBIRA,2148,2249,2484,2665
SP,IBIRAREMA,1133,1247,1406,1519
SP,IBITINGA,7591,8240,9636,10257
SP,IBIUNA,9864,10608,12498,13391
SP,ICEM,1188,1311,1522,1606
SP,IEPE,1320,1373,1549,1679
SP,IGARACU DO TIETE,3393,3734,4608,4939
SP,IGARAPAVA,5617,5862,6648,7144
SP,IGARATA,1363,1529,1814,1999
SP,IGUAPE,3422,3393,4041,4300
SP,ILHA COMPRIDA,1772,1947,2238,2355
SP,ILHA SOLTEIRA,6620,6674,7649,7638
SP,ILHABELA,6785,7610,9004,9527
SP,INDAIATUBA,72986,80456,91552,95923
SP,INDIANA,962,851,1008,1046
SP,INDIAPORA,671,700,768,852
SP,INUBIA PAULISTA,642,711,823,880
SP,IPAUSSU,2148,2306,2783,2969
SP,IPERO,3554,4134,5073,5502
SP,IPEUNA,1360,1558,1803,1826
SP,IPIGUA,976,1054,1198,1178
SP,IPORANGA,292,302,382,401
SP,IPUA,2879,2990,3643,3856
SP,IRACEMAPOLIS,5572,5990,6944,7059
SP,IRAPUA,1098,1104,1266,1393
SP,IRAPURU,884,934,1127,1173
SP,ITABERA,2140,2334,2910,3010
SP,ITAI,3221,3533,4080,4417
SP,ITAJOBI,3340,3460,3821,4019
SP,ITAJU,387,435,567,563
SP,ITANHAEM,17890,19231,21881,23084
SP,ITAOCA,273,285,370,396
SP,ITAPECERICA DA SERRA,26254,28045,32784,35214
SP,ITAPETININGA,28689,30755,35284,36882
SP,ITAPEVA,14637,15853,18327,19015
SP,ITAPEVI,32747,35847,43466,47367
SP,ITAPIRA,16775,18030,20710,21352
SP,ITAPIRAPUA PAULISTA,297,339,432,465
SP,ITAPOLIS,8357,8808,9996,10558
SP,ITAPORANGA,1866,1983,2202,2287
SP,ITAPUI,1709,1881,2300,2515
SP,ITAPURA,545,621,764,800
SP,ITAQUAQUECETUBA,45834,50385,61687,66253
SP,ITARARE,6027,6601,7576,8067
SP,ITARIRI,1202,1274,1539,1613
SP,ITATIBA,28624,31072,35783,37395
SP,ITATINGA,3225,3431,3917,4204
SP,ITIRAPINA,2398,2626,2997,3295
SP,ITIRAPUA,487,512,621,705
SP,ITOBI,1099,1236,1537,1589
SP,ITU,38892,42279,47951,49953
SP,ITUPEVA,16070,17606,21268,22834
SP,ITUVERAVA,7602,7863,8642,9265
SP,JABORANDI,1101,1186,1429,1557
SP,JABOTICABAL,18517,19048,21314,22135
SP,JACAREI,55932,59488,67762,70908
SP,JACI,1000,1178,1491,1569
SP,JACUPIRANGA,1939,2067,2480,2617
SP,JAGUARIUNA,15731,17150,19891,20920
SP,JALES,10255,10798,12129,12610
SP,JAMBEIRO,1068,1145,1373,1471
SP,JANDIRA,23688,25240,29509,30783
SP,JARDINOPOLIS,7450,8226,9380,9994
SP,JARINU,6262,7042,8436,8727
SP,JAU,25350,27254,31045,32176
SP,JERIQUARA,401,417,507,605
SP,JOANOPOLIS,1529,1756,1992,2069
SP,JOAO RAMALHO,634,628,841,947
SP,JOSE BONIFACIO,6694,7101,8118,8747
SP,JULIO MESQUITA,458,496,661,742
SP,JUMIRIM,561,618,706,747
SP,JUNDIAI,153147,162725,180479,185732
SP,JUNQUEIROPOLIS,3599,3779,4318,4579
SP,JUQUIA,1872,1969,2330,2394
SP,JUQUITIBA,3096,3298,3861,4142
SP,LAGOINHA,582,651,774,861
SP,LARANJAL PAULISTA,4878,5445,6367,6782
SP,LAVINIA,946,961,1149,1167
SP,LAVRINHAS,931,1129,1297,1308
SP,LEME,17744,19374,23067,24814
SP,LENCOIS PAULISTA,15657,16913,19518,21410
SP,LIMEIRA,71579,76852,87885,91397
SP,LINDOIA,1120,1271,1488,1643
SP,LINS,17209,17999,20449,21308
SP,LORENA,17336,17997,20624,21313
SP,LOURDES,294,323,352,368
SP,LOUVEIRA,11136,12857,14588,15768
SP,LUCELIA,3253,3475,3941,4168
SP,LUCIANOPOLIS,300,329,434,443
SP,LUIS ANTONIO,2226,2366,2866,3097
SP,LUIZIANIA,537,535,722,805
SP,LUPERCIO,434,480,633,713
SP,LUTECIA,342,374,486,543
SP,MACATUBA,3160,3482,4244,4657
SP,MACAUBAL,1177,1232,1441,1501
SP,MACEDONIA,508,568,669,747
SP,MAGDA,675,668,725,830
SP,MAIRINQUE,10666,11607,13363,13931
SP,MAIRIPORA,17393,18401,21059,21766
SP,MANDURI,1384,1508,1773,1876
SP,MARABA PAULISTA,406,444,532,607
SP,MARACAI,2553,2754,3155,3309
SP,MARAPOAMA,707,750,834,905
SP,MARIAPOLIS,536,598,712,731
SP,MARILIA,56176,60016,67695,70584
SP,MARINOPOLIS,195,213,257,285
SP,MARTINOPOLIS,3964,4113,4917,5201
SP,MATAO,19881,21379,23929,25162
SP,MAUA,83892,88978,102810,108233
SP,MENDONCA,976,1036,1224,1410
SP,MERIDIANO,643,715,879,922
SP,MESOPOLIS,317,329,380,425
SP,MIGUELOPOLIS,3631,3739,4022,4341
SP,MINEIROS DO TIETE,1610,1794,2131,2206
SP,MIRA ESTRELA,441,449,521,556
SP,MIRACATU,1842,2000,2310,2418
SP,MIRANDOPOLIS,5678,5899,6909,6733
SP,MIRANTE DO PARANAPANEMA,1890,2042,2374,2502
SP,MIRASSOL,12736,14006,16116,17043
SP,MIRASSOLANDIA,532,605,750,813
SP,MOCOCA,13890,14865,17205,17680
SP,MOGI DAS CRUZES,101585,107927,122239,126753
SP,MOGI MIRIM,24309,25795,28943,30112
SP,MOGI-GUACU,33950,37091,43119,45915
SP,MOMBUCA,448,523,626,678
SP,MONCOES,437,422,483,530
SP,MONGAGUA,9506,10148,11548,12471
SP,MONTE ALEGRE DO SUL,1529,1692,1961,2105
SP,MONTE ALTO,10522,11408,13116,13753
SP,MONTE APRAZIVEL,5110,5317,5969,6148
SP,MONTE AZUL PAULISTA,3667,3751,4289,4599
SP,MONTE CASTELO,604,580,713,768
SP,MONTE MOR,9803,11278,13877,14680
SP,MONTEIRO LOBATO,477,526,651,691
SP,MORRO AGUDO,5703,5831,6849,7263
SP,MORUNGABA,2003,2218,2658,2848
SP,MOTUCA,747,812,930,1028
SP,MURUTINGA DO SUL,626,631,755,811
SP,NANTES,371,395,497,551
SP,NARANDIBA,811,879,1163,1325
SP,NATIVIDADE DA SERRA,630,689,768,806
SP,NAZARE PAULISTA,2110,2301,2680,2944
SP,NEVES PAULISTA,1616,1742,2020,2002
SP,NHANDEARA,1978,2032,2302,2421
SP,NIPOA,765,771,929,998
SP,NOVA ALIANCA,1013,1110,1328,1436
SP,NOVA CAMPINA,731,781,973,1061
SP,NOVA CANAA PAULISTA,191,221,273,286
SP,NOVA CASTILHO,184,206,222,256
SP,NOVA EUROPA,1780,1894,2211,2434
SP,NOVA GRANADA,3563,3702,4319,4556
SP,NOVA GUATAPORANGA,336,336,381,410
SP,NOVA INDEPENDENCIA,841,841,1014,1125
SP,NOVA LUZITANIA,462,465,549,595
SP,NOVA ODESSA,15383,16748,19273,20278
SP,NOVAIS,567,587,766,870
SP,NOVO HORIZONTE,8007,8140,9023,9708
SP,NUPORANGA,1501,1587,1816,2008
SP,OCAUCU,498,562,626,644
SP,OLEO,332,369,408,451
SP,OLIMPIA,11022,11775,13546,14285
SP,ONDA VERDE,766,847,979,1061
SP,ORIENTE,1241,1335,1578,1576
SP,ORINDIUVA,1423,1464,1597,1618
SP,ORLANDIA,10159,10461,11818,12270
SP,OSASCO,194261,204720,229749,240399
SP,OSCAR BRESSANE,411,454,523,579
SP,OSVALDO CRUZ,5675,5984,6801,7149
SP,OURINHOS,20870,22319,25174,26055
SP,OURO VERDE,682,790,962,1092
SP,OUROESTE,1642,1750,2099,2192
SP,PACAEMBU,1986,2068,2351,2397
SP,PALESTINA,2200,2243,2414,2529
SP,PALMARES PAULISTA,1728,1780,2136,2391
SP,PALMEIRA DOESTE,1160,1231,1422,1559
SP,PALMITAL,3940,4235,4775,5075
SP,PANORAMA,1661,1783,2072,2219
SP,PARAGUACU PAULISTA,7424,7968,9241,10355
SP,PARAIBUNA,2457,2609,3054,3321
SP,PARAISO,1542,1593,1771,1884
SP,PARANAPANEMA,3003,3288,3793,3940
SP,PARANAPUA,688,714,771,863
SP,PARAPUA,1538,1710,2029,2097
SP,PARDINHO,1116,1264,1509,1575
SP,PARIQUERA-ACU,2426,2601,3093,3317
SP,PARISI,309,362,450,477
SP,PATROCINIO PAULISTA,1779,1967,2348,2449
SP,PAULICEIA,812,892,1134,1361
SP,PAULINIA,35477,38082,42776,45006
SP,PAULISTANIA,215,222,277,334
SP,PAULO DE FARIA,1439,1438,1617,1750
SP,PEDERNEIRAS,8919,9836,11559,11850
SP,PEDRA BELA,563,634,732,813
SP,PEDRANOPOLIS,431,492,554,583
SP,PEDREGULHO,1830,1966,2273,2584
SP,PEDREIRA,8868,9643,11196,11460
SP,PEDRINHAS PAULISTA,850,882,973,982
SP,PEDRO DE TOLEDO,878,921,1121,1192
SP,PENAPOLIS,12431,13148,14954,15618
SP,PEREIRA BARRETO,5038,5192,5820,6163
SP,PEREIRAS,1024,1159,1325,1426
SP,PERUIBE,12474,13225,14702,15440
SP,PIACATU,761,823,1009,1061
SP,PIEDADE,6630,7293,8570,8912
SP,PILAR DO SUL,4027,4425,5137,5599
SP,PINDAMONHANGABA,33132,35092,40452,42128
SP,PINDORAMA,3086,3239,3589,3796
SP,PINHALZINHO,2071,2291,2680,2835
SP,PIQUEROBI,458,480,603,625
SP,PIQUETE,2325,2424,2819,2820
SP,PIRACAIA,4708,5228,6171,6450
SP,PIRACICABA,113427,121480,137516,144939
SP,PIRAJU,5501,5831,6589,6779
SP,PIRAJUI,3899,3970,4466,4678
SP,PIRANGI,2043,2123,2417,2603
SP,PIRAPORA DO BOM JESUS,2607,2818,3397,3689
SP,PIRAPOZINHO,4178,4457,5288,5609
SP,PIRASSUNUNGA,18692,19408,21476,22308
SP,PIRATININGA,3230,3423,3919,4124
SP,PITANGUEIRAS,6378,6671,7893,8683
SP,PLANALTO,665,639,801,857
SP,PLATINA,326,352,450,513
SP,POA,22635,23827,27404,28653
SP,POLONI,871,956,1141,1160
SP,POMPEIA,5221,5676,6334,6540
SP,PONGAI,634,649,754,782
SP,PONTAL,7959,8316,9438,10247
SP,PONTALINDA,468,467,559,606
SP,PONTES GESTAL,485,494,565,587
SP,POPULINA,635,677,742,810
SP,PORANGABA,1170,1262,1538,1627
SP,PORTO FELIZ,11021,11970,14115,14917
SP,PORTO FERREIRA,10662,11560,13261,14060
SP,POTIM,1421,1563,1944,2115
SP,POTIRENDABA,3418,3585,4082,4388
SP,PRACINHA,133,165,210,264
SP,PRADOPOLIS,4003,4207,4610,4870
SP,PRAIA GRANDE,75458,82177,95573,102100
SP,PRATANIA,616,689,905,1065
SP,PRESIDENTE ALVES,593,575,659,790
SP,PRESIDENTE BERNARDES,2403,2508,2796,2946
SP,PRESIDENTE EPITACIO,5796,6096,7021,7659
SP,PRESIDENTE PRUDENTE,53539,56177,62430,64850
SP,PRESIDENTE VENCESLAU,7933,8061,8815,9204
SP,PROMISSAO,6387,6722,7649,7971
SP,QUADRA,423,479,539,573
SP,QUATA,2438,2644,3033,3280
SP,QUEIROZ,432,465,563,636
SP,QUELUZ,1055,1149,1438,1484
SP,QUINTANA,1075,1200,1420,1512
SP,RAFARD,1835,2011,2366,2475
SP,RANCHARIA,4815,5026,5820,6215
SP,REDENCAO DA SERRA,346,381,452,512
SP,REGENTE FEIJO,3143,3378,4151,4344
SP,REGINOPOLIS,1134,1187,1309,1365
SP,REGISTRO,9548,10113,11906,12230
SP,RESTINGA,635,748,969,1032
SP,RIBEIRA,290,290,323,379
SP,RIBEIRAO BONITO,1929,2045,2356,2473
SP,RIBEIRAO BRANCO,1417,1475,1762,1697
SP,RIBEIRAO CORRENTE,461,485,571,639
SP,RIBEIRAO DO SUL,672,760,842,892
SP,RIBEIRAO DOS INDIOS,253,265,324,359
SP,RIBEIRAO GRANDE,650,722,967,1071
SP,RIBEIRAO PIRES,27089,28392,31563,32531
SP,RIBEIRAO PRETO,186741,199562,220929,230946
SP,RIFAINA,560,578,665,710
SP,RINCAO,1653,1730,1984,2042
SP,RINOPOLIS,1339,1368,1598,1676
SP,RIO CLARO,52989,57005,64479,66805
SP,RIO DAS PEDRAS,6645,7440,8477,9111
SP,RIO GRANDE DA SERRA,6672,7140,8465,8921
SP,RIOLANDIA,1182,1187,1429,1582
SP,RIVERSUL,555,647,722,759
SP,ROSANA,2879,3059,3542,3752
SP,ROSEIRA,1741,1735,2095,2228
SP,RUBIACEA,406,438,528,563
SP,RUBINEIA,549,597,700,757
SP,SABINO,891,968,1113,1104
SP,SAGRES,246,270,335,378
SP,SALES,883,881,1083,1182
SP,SALES OLIVEIRA,2622,2773,3104,3248
SP,SALESOPOLIS,2215,2326,2624,2774
SP,SALMOURAO,438,518,674,710
SP,SALTINHO,2118,2307,2652,2714
SP,SALTO,31762,34686,40836,43351
SP,SALTO DE PIRAPORA,6600,7475,9030,9596
SP,SALTO GRANDE,1143,1261,1458,1601
SP,SANDOVALINA,508,524,641,726
SP,SANTA ADELIA,3381,3422,3798,3899
SP,SANTA ALBERTINA,1115,1159,1345,1449
SP,SANTA BARBARA DOESTE,44986,48816,55547,57998
SP,SANTA BRANCA,2035,2192,2493,2700
SP,SANTA CLARA DOESTE,337,393,469,510
SP,SANTA CRUZ DA CONCEICAO,916,997,1065,1137
SP,SANTA CRUZ DA ESPERANCA,272,298,370,409
SP,SANTA CRUZ DAS PALMEIRAS,5608,5945,6984,7623
SP,SANTA CRUZ DO RIO PARDO,10277,11004,12441,13052
SP,SANTA ERNESTINA,1513,1601,1938,2088
SP,SANTA FE DO SUL,6847,7316,8281,8650
SP,SANTA GERTRUDES,5649,6506,7491,7638
SP,SANTA ISABEL,8625,9231,10719,11100
SP,SANTA LUCIA,1236,1322,1603,1672
SP,SANTA MARIA DA SERRA,613,679,883,920
SP,SANTA MERCEDES,366,383,502,552
SP,SANTA RITA DO PASSA QUATRO,6139,6380,7157,7452
SP,SANTA RITA DOESTE,465,485,588,614
SP,SANTA ROSA DE VITERBO,4697,4993,5678,6035
SP,SANTA SALETE,227,270,304,339
SP,SANTANA DA PONTE PENSA,297,317,362,361
SP,SANTANA DE PARNAIBA,43698,46957,51960,54153
SP,SANTO ANASTACIO,3648,3821,4345,4464
SP,SANTO ANDRE,245134,256664,280226,286499
SP,SANTO ANTONIO DA ALEGRIA,711,823,995,1138
SP,SANTO ANTONIO DE POSSE,3707,4130,4975,5297
SP,SANTO ANTONIO DO ARACANGUA,1195,1335,1624,1749
SP,SANTO ANTONIO DO JARDIM,859,942,1075,1156
SP,SANTO ANTONIO DO PINHAL,856,937,1110,1197
SP,SANTO EXPEDITO,370,386,473,511
SP,SANTOPOLIS DO AGUAPEI,596,593,726,774
SP,SANTOS,172279,177814,190148,193154
SP,SAO BENTO DO SAPUCAI,1286,1449,1688,1849
SP,SAO BERNARDO DO CAMPO,245958,254907,278168,285061
SP,SAO CAETANO DO SUL,76164,78452,82854,83777
SP,SAO CARLOS,67229,71599,79280,82859
SP,SAO FRANCISCO,332,355,427,439
SP,SAO JOAO DA BOA VISTA,20402,22085,24805,26213
SP,SAO JOAO DAS DUAS PONTES,325,358,446,482
SP,SAO JOAO DE IRACEMA,265,285,303,348
SP,SAO JOAO DO PAU DALHO,405,456,558,565
SP,SAO JOAQUIM DA BARRA,10629,11089,12759,13668
SP,SAO JOSE DA BELA VISTA,651,714,904,1037
SP,SAO JOSE DO BARREIRO,345,353,410,471
SP,SAO JOSE DO RIO PARDO,11857,12417,14099,14411
SP,SAO JOSE DO RIO PRETO,121375,128573,142769,149460
SP,SAO JOSE DOS CAMPOS,189203,197251,222841,228515
SP,SAO LOURENCO DA SERRA,2097,2272,2641,2798
SP,SAO LUIZ DO PARAITINGA,1401,1494,1778,1789
SP,SAO MANUEL,8188,8338,9579,10366
SP,SAO MIGUEL ARCANJO,3339,3560,4338,4685
SP,SAO PAULO,3595593,3722732,4074371,4201280
SP,SAO PEDRO,6960,7544,8775,9210
SP,SAO PEDRO DO TURVO,1089,1185,1397,1494
SP,SAO ROQUE,17660,18956,21627,22781
SP,SAO SEBASTIAO,14340,15664,18553,19410
SP,SAO SEBASTIAO DA GRAMA,1477,1575,1821,1986
SP,SAO SIMAO,2598,2759,3145,3221
SP,SAO VICENTE,68168,70995,79422,83582
SP,SARAPUI,1059,1179,1370,1425
SP,SARUTAIA,301,337,401,452
SP,SEBASTIANOPOLIS DO SUL,710,743,854,890
SP,SERRA AZUL,1268,1308,1548,1689
SP,SERRA NEGRA,5623,5752,6554,6911
SP,SERRANA,7217,7704,9061,9823
SP,SERTAOZINHO,31117,32921,37407,39823
SP,SETE BARRAS,1064,1114,1319,1461
SP,SEVERINIA,2146,2394,2985,3283
SP,SILVEIRAS,547,555,687,751
SP,SOCORRO,6163,6697,7753,8113
SP,SOROCABA,181087,195643,225709,233840
SP,SUD MENNUCCI,1276,1258,1495,1556
SP,SUMARE,59052,64134,74466,77826
SP,SUZANAPOLIS,551,578,689,736
SP,SUZANO,57917,62243,73212,77332
SP,TABAPUA,2125,2237,2562,2636
SP,TABATINGA,2178,2402,2747,2960
SP,TABOAO DA SERRA,64325,67867,77682,81360
SP,TACIBA,902,992,1183,1297
SP,TAGUAI,1034,1039,1247,1291
SP,TAIACU,731,817,923,1051
SP,TAIUVA,1084,1148,1331,1436
SP,TAMBAU,3952,4212,4778,4986
SP,TANABI,4262,4455,5171,5497
SP,TAPIRAI,665,757,950,1034
SP,TAPIRATIBA,1940,2046,2377,2501
SP,TAQUARAL,332,415,484,581
SP,TAQUARITINGA,10068,10705,12173,12744
SP,TAQUARITUBA,2889,3155,3591,3757
SP,TAQUARIVAI,612,628,849,953
SP,TARABAI,767,898,1088,1243
SP,TARUMA,2129,2290,2731,3080
SP,TATUI,21485,23555,27461,29167
